,sc_id,supercon_formula,cleaned_formula,material_dict,highest_Tc,average_Tc,std_Tc,entry_count,composition
9434,[11707],Ce1Pt2.97Si1,Ce1Pt2.97Si1,"{'Ce': 1.0, 'Pt': 2.9699999999999998, 'Si': 1.0}",0.72,0.72,0.0,1,Ce1 Pt2.97 Si1
9435,"[11376, 12497, 17356, 17536, 17557, 20139, 20143, 20366, 20435, 21590]",Ce1Pt3Si1,Ce1Pt3Si1,"{'Ce': 1.0, 'Pt': 3.0, 'Si': 1.0}",0.8,0.6773,0.1063842564,10,Ce1 Pt3 Si1
9436,[11706],Ce1Pt3.03Si0.97,Ce1Pt3.03Si0.97,"{'Ce': 1.0, 'Pt': 3.03, 'Si': 0.97}",0.37,0.37,0.0,1,Ce1 Pt3.03 Si0.97
9437,"[11372, 19945, 20149, 20150, 22076, 22077, 25624]",Ce1Rh1Si3,Ce1Rh1Si3,"{'Ce': 1.0, 'Rh': 1.0, 'Si': 3.0}",1.09,0.9400000000000001,0.2132738012,7,Ce1 Rh1 Si3
9438,"[16185, 16654, 16948]",Ce1Rh2Si2,Ce1Rh2Si2,"{'Ce': 1.0, 'Rh': 2.0, 'Si': 2.0}",0.43,0.3566666667,0.0713364485,3,Ce1 Rh2 Si2
9439,"[11914, 11985, 11987, 11995, 11996, 11998, 12709, 13292, 14547, 15005, 15579, 17652, 17714, 17973, 18391, 19105, 26070, 26071]",Ce1Ru2,Ce1Ru2,"{'Ce': 1.0, 'Ru': 2.0}",6.3,6.0000555556,0.4340789063,18,Ce1 Ru2
9440,[13291],Ce1Ru2Sc1,Ce1Ru2Sc1,"{'Ce': 1.0, 'Ru': 2.0, 'Sc': 1.0}",6.2,6.2,0.0,1,Ce1 Ru2 Sc1
9441,[17391],Ce1Ru3Si2,Ce1Ru3Si2,"{'Ce': 1.0, 'Ru': 3.0, 'Si': 2.0}",1.25,1.25,0.0,1,Ce1 Ru3 Si2
9442,[17187],Ce1Te1.82,Ce1Te1.82,"{'Ce': 1.0, 'Te': 1.82}",2.7,2.7,0.0,1,Ce1 Te1.82
9443,[11759],Ce1.005Ni2.025Ge1.975,Ce1.005Ni2.025Ge1.975,"{'Ce': 1.005, 'Ge': 1.975, 'Ni': 2.025}",0.035,0.035,0.0,1,Ce1.005 Ni2.025 Ge1.975
9444,[11758],Ce1.005Ni2.02Ge1.98,Ce1.005Ni2.02Ge1.98,"{'Ce': 1.005, 'Ge': 1.98, 'Ni': 2.02}",0.03,0.03,0.0,1,Ce1.005 Ni2.02 Ge1.98
9445,[11708],Ce1.01Pt3Si1,Ce1.01Pt3Si1,"{'Ce': 1.01, 'Pt': 3.0, 'Si': 1.0}",0.75,0.75,0.0,1,Ce1.01 Pt3 Si1
9446,[15699],Ce1.025Cu2Si2,Ce1.025Cu2Si2,"{'Ce': 1.025, 'Cu': 2.0, 'Si': 2.0}",0.6000000000000001,0.6000000000000001,0.0,1,Ce1.025 Cu2 Si2
9447,[11229],Hg0.7W0.3Sr2Ce1.5Eu1.5Cu2O11+z,Hg0.7W0.3Sr2Ce1.5Eu1.5Cu2O11,"{'Ce': 1.5, 'Cu': 2.0, 'Eu': 1.5, 'Hg': 0.7000000000000001, 'O': 11.0, 'Sr': 2.0, 'W': 0.30000000000000004}",45.0,45.0,0.0,1,Hg0.7 W0.3 Sr2 Ce1.5 Eu1.5 Cu2 O11
9448,[11228],Hg0.7W0.3Sr2Ce1.74Eu1.26Cu2O11+z,Hg0.7W0.3Sr2Ce1.74Eu1.26Cu2O11,"{'Ce': 1.74, 'Cu': 2.0, 'Eu': 1.26, 'Hg': 0.7000000000000001, 'O': 11.0, 'Sr': 2.0, 'W': 0.30000000000000004}",33.0,33.0,0.0,1,Hg0.7 W0.3 Sr2 Ce1.74 Eu1.26 Cu2 O11
9449,"[17082, 22731]",Ce2Co1In8,Ce2Co1In8,"{'Ce': 2.0, 'Co': 1.0, 'In': 8.0}",0.4,0.4,0.0,2,Ce2 Co1 In8
9450,[21890],Mo0.25Sr2Ce2Y1Cu2.75O11+z,Mo0.25Sr2Ce2Y1Cu2.75O11,"{'Ce': 2.0, 'Cu': 2.75, 'Mo': 0.25, 'O': 11.0, 'Sr': 2.0, 'Y': 1.0}",54.5,54.5,0.0,1,Mo0.25 Sr2 Ce2 Y1 Cu2.75 O11
9451,[11379],Ce2Ni3Ge5,Ce2Ni3Ge5,"{'Ce': 2.0, 'Ge': 5.0, 'Ni': 3.0}",0.22,0.22,0.0,1,Ce2 Ni3 Ge5
9452,"[21208, 21496, 22221, 22644]",Ce2Pd1In8,Ce2Pd1In8,"{'Ce': 2.0, 'In': 8.0, 'Pd': 1.0}",0.7000000000000001,0.6900000000000001,0.01,4,Ce2 Pd1 In8
9453,"[12124, 12142, 17083, 17145, 18697]",Ce2Rh1In8,Ce2Rh1In8,"{'Ce': 2.0, 'In': 8.0, 'Rh': 1.0}",2.0,1.45,0.6737952211,5,Ce2 Rh1 In8
9454,[11227],Hg0.7W0.3Sr2Ce2.01Eu0.99Cu2O11+z,Hg0.7W0.3Sr2Ce2.01Eu0.99Cu2O11,"{'Ce': 2.01, 'Cu': 2.0, 'Eu': 0.99, 'Hg': 0.7000000000000001, 'O': 11.0, 'Sr': 2.0, 'W': 0.30000000000000004}",26.0,26.0,0.0,1,Hg0.7 W0.3 Sr2 Ce2.01 Eu0.99 Cu2 O11
9455,[8388],Mo0.25Sr2Ce2.01Dy0.99Cu2.75O11+z,Mo0.25Sr2Ce2.01Dy0.99Cu2.75O11,"{'Ce': 2.01, 'Cu': 2.75, 'Dy': 0.99, 'Mo': 0.25, 'O': 11.0, 'Sr': 2.0}",48.6,48.6,0.0,1,Mo0.25 Sr2 Ce2.01 Dy0.99 Cu2.75 O11
9456,[8390],Mo0.25Sr2Ce2.01Eu0.99Cu2.75O11+z,Mo0.25Sr2Ce2.01Eu0.99Cu2.75O11,"{'Ce': 2.01, 'Cu': 2.75, 'Eu': 0.99, 'Mo': 0.25, 'O': 11.0, 'Sr': 2.0}",37.1,37.1,0.0,1,Mo0.25 Sr2 Ce2.01 Eu0.99 Cu2.75 O11
9457,[8389],Mo0.25Sr2Ce2.01Gd0.99Cu2.75O11+z,Mo0.25Sr2Ce2.01Gd0.99Cu2.75O11,"{'Ce': 2.01, 'Cu': 2.75, 'Gd': 0.99, 'Mo': 0.25, 'O': 11.0, 'Sr': 2.0}",47.3,47.3,0.0,1,Mo0.25 Sr2 Ce2.01 Gd0.99 Cu2.75 O11
9458,[8386],Mo0.25Sr2Ce2.01Ho0.99Cu2.75O11+z,Mo0.25Sr2Ce2.01Ho0.99Cu2.75O11,"{'Ce': 2.01, 'Cu': 2.75, 'Ho': 0.99, 'Mo': 0.25, 'O': 11.0, 'Sr': 2.0}",51.4,51.4,0.0,1,Mo0.25 Sr2 Ce2.01 Ho0.99 Cu2.75 O11
9459,[8392],Mo0.25Sr2Ce2.01La0.99Cu2.75O11+z,Mo0.25Sr2Ce2.01La0.99Cu2.75O11,"{'Ce': 2.01, 'Cu': 2.75, 'La': 0.99, 'Mo': 0.25, 'O': 11.0, 'Sr': 2.0}",25.8,25.8,0.0,1,Mo0.25 Sr2 Ce2.01 La0.99 Cu2.75 O11
9460,[8391],Mo0.25Sr2Ce2.01Nd0.99Cu2.75O11+z,Mo0.25Sr2Ce2.01Nd0.99Cu2.75O11,"{'Ce': 2.01, 'Cu': 2.75, 'Mo': 0.25, 'Nd': 0.99, 'O': 11.0, 'Sr': 2.0}",31.7,31.7,0.0,1,Mo0.25 Sr2 Ce2.01 Nd0.99 Cu2.75 O11
9461,"[8387, 11230, 11231, 11232, 11233, 11234, 11491, 11652]",Mo0.25Sr2Ce2.01Y0.99Cu2.75O11+z,Mo0.25Sr2Ce2.01Y0.99Cu2.75O11,"{'Ce': 2.01, 'Cu': 2.75, 'Mo': 0.25, 'O': 11.0, 'Sr': 2.0, 'Y': 0.99}",53.0,45.0,13.9242594058,8,Mo0.25 Sr2 Ce2.01 Y0.99 Cu2.75 O11
9462,[8385],Mo0.25Sr2Ce2.01Yb0.99Cu2.75O11+z,Mo0.25Sr2Ce2.01Yb0.99Cu2.75O11,"{'Ce': 2.01, 'Cu': 2.75, 'Mo': 0.25, 'O': 11.0, 'Sr': 2.0, 'Yb': 0.99}",36.8,36.8,0.0,1,Mo0.25 Sr2 Ce2.01 Yb0.99 Cu2.75 O11
9463,[11654],Re0.25Sr2Ce2.01Y0.99Cu2.75O11+z,Re0.25Sr2Ce2.01Y0.99Cu2.75O11,"{'Ce': 2.01, 'Cu': 2.75, 'O': 11.0, 'Re': 0.25, 'Sr': 2.0, 'Y': 0.99}",56.0,56.0,0.0,1,Re0.25 Sr2 Ce2.01 Y0.99 Cu2.75 O11
9464,[11653],W0.25Sr2Ce2.01Y0.99Cu2.75O11+z,W0.25Sr2Ce2.01Y0.99Cu2.75O11,"{'Ce': 2.01, 'Cu': 2.75, 'O': 11.0, 'Sr': 2.0, 'W': 0.25, 'Y': 0.99}",53.0,53.0,0.0,1,W0.25 Sr2 Ce2.01 Y0.99 Cu2.75 O11
9465,[11651],Mo0.2Sr2Ce2.01Y0.99Cu2.8O11+z,Mo0.2Sr2Ce2.01Y0.99Cu2.8O11,"{'Ce': 2.01, 'Cu': 2.8, 'Mo': 0.2, 'O': 11.0, 'Sr': 2.0, 'Y': 0.99}",47.0,47.0,0.0,1,Mo0.2 Sr2 Ce2.01 Y0.99 Cu2.8 O11
9466,[11650],Mo0.15Sr2Ce2.01Y0.99Cu2.85O11+z,Mo0.15Sr2Ce2.01Y0.99Cu2.85O11,"{'Ce': 2.01, 'Cu': 2.85, 'Mo': 0.15, 'O': 11.0, 'Sr': 2.0, 'Y': 0.99}",41.0,41.0,0.0,1,Mo0.15 Sr2 Ce2.01 Y0.99 Cu2.85 O11
9467,[11649],Mo0.1Sr2Ce2.01Y0.99Cu2.9O11+z,Mo0.1Sr2Ce2.01Y0.99Cu2.9O11,"{'Ce': 2.01, 'Cu': 2.9, 'Mo': 0.1, 'O': 11.0, 'Sr': 2.0, 'Y': 0.99}",34.0,34.0,0.0,1,Mo0.1 Sr2 Ce2.01 Y0.99 Cu2.9 O11
9468,[11648],Mo0.05Sr2Ce2.01Y0.99Cu2.95O11+z,Mo0.05Sr2Ce2.01Y0.99Cu2.95O11,"{'Ce': 2.01, 'Cu': 2.95, 'Mo': 0.05, 'O': 11.0, 'Sr': 2.0, 'Y': 0.99}",34.0,34.0,0.0,1,Mo0.05 Sr2 Ce2.01 Y0.99 Cu2.95 O11
9469,[21891],Mo0.25Sr2Ce3Y1Cu2.75O13+z,Mo0.25Sr2Ce3Y1Cu2.75O13,"{'Ce': 3.0, 'Cu': 2.75, 'Mo': 0.25, 'O': 13.0, 'Sr': 2.0, 'Y': 1.0}",56.0,56.0,0.0,1,Mo0.25 Sr2 Ce3 Y1 Cu2.75 O13
9470,[24565],Ce3Pt1In11,Ce3Pt1In11,"{'Ce': 3.0, 'In': 11.0, 'Pt': 1.0}",0.32,0.32,0.0,1,Ce3 Pt1 In11
9471,[22581],Mo0.25Sr2Y1Ce4Cu2.75O15+z,Mo0.25Sr2Y1Ce4Cu2.75O15,"{'Ce': 4.0, 'Cu': 2.75, 'Mo': 0.25, 'O': 15.0, 'Sr': 2.0, 'Y': 1.0}",55.0,55.0,0.0,1,Mo0.25 Sr2 Y1 Ce4 Cu2.75 O15
9472,[22582],Mo0.25Sr2Y1.002Ce4.998Cu2.75O17+z,Mo0.25Sr2Y1.002Ce4.998Cu2.75O17,"{'Ce': 4.998, 'Cu': 2.75, 'Mo': 0.25, 'O': 17.0, 'Sr': 2.0, 'Y': 1.002}",55.0,55.0,0.0,1,Mo0.25 Sr2 Y1.002 Ce4.998 Cu2.75 O17
9473,[3505],La1.935Sr0.065Cu1Cl0.05O4-z,La1.935Sr0.065Cu1Cl0.05O4,"{'Cl': 0.05, 'Cu': 1.0, 'La': 1.935, 'O': 4.0, 'Sr': 0.065}",14.0,14.0,0.0,1,La1.935 Sr0.065 Cu1 Cl0.05 O4
9474,[3506],La1.9Sr0.1Cu1Cl0.1O3.9-z,La1.9Sr0.1Cu1Cl0.1O3.9,"{'Cl': 0.1, 'Cu': 1.0, 'La': 1.9, 'O': 3.9, 'Sr': 0.1}",21.0,21.0,0.0,1,La1.9 Sr0.1 Cu1 Cl0.1 O3.9
9475,[22762],Fe1Se0.82Cl0.18,Fe1Se0.82Cl0.18,"{'Cl': 0.18, 'Fe': 1.0, 'Se': 0.8200000000000001}",10.5,10.5,0.0,1,Fe1 Se0.82 Cl0.18
9476,[3507],La1.8Sr0.2Cu1Cl0.2O3.8-z,La1.8Sr0.2Cu1Cl0.2O3.8,"{'Cl': 0.2, 'Cu': 1.0, 'La': 1.8, 'O': 3.8, 'Sr': 0.2}",32.0,32.0,0.0,1,La1.8 Sr0.2 Cu1 Cl0.2 O3.8
9477,[16848],Mo6Se7.5Cl0.5,Mo6Se7.5Cl0.5,"{'Cl': 0.5, 'Mo': 6.0, 'Se': 7.5}",6.33,6.33,0.0,1,Mo6 Se7.5 Cl0.5
9478,[22886],Hf1N1Cl0.7,Hf1N1Cl0.7,"{'Cl': 0.7000000000000001, 'Hf': 1.0, 'N': 1.0}",24.0,24.0,0.0,1,Hf1 N1 Cl0.7
9479,"[11586, 12692, 18389]",Zr1N1Cl0.7,Zr1N1Cl0.7,"{'Cl': 0.7000000000000001, 'N': 1.0, 'Zr': 1.0}",14.0,13.1666666667,0.5906681716000001,3,Zr1 N1 Cl0.7
9480,[8296],Sr2Cu1Cl0.8O2+z,Sr2Cu1Cl0.8O2,"{'Cl': 0.8, 'Cu': 1.0, 'O': 2.0, 'Sr': 2.0}",33.0,33.0,0.0,1,Sr2 Cu1 Cl0.8 O2
9481,[8297],Sr2Cu1Cl1O2+z,Sr2Cu1Cl1O2,"{'Cl': 1.0, 'Cu': 1.0, 'O': 2.0, 'Sr': 2.0}",20.0,20.0,0.0,1,Sr2 Cu1 Cl1 O2
9482,[11970],Sr3Cu2Cl1O5,Sr3Cu2Cl1O5,"{'Cl': 1.0, 'Cu': 2.0, 'O': 5.0, 'Sr': 3.0}",70.0,70.0,0.0,1,Sr3 Cu2 Cl1 O5
9483,[16617],Li1Hf0.2Zr0.8N1Cl1,Li1Hf0.2Zr0.8N1Cl1,"{'Cl': 1.0, 'Hf': 0.2, 'Li': 1.0, 'N': 1.0, 'Zr': 0.8}",18.2,18.2,0.0,1,Li1 Hf0.2 Zr0.8 N1 Cl1
9484,[16616],Li1Hf0.5Zr0.5N1Cl1,Li1Hf0.5Zr0.5N1Cl1,"{'Cl': 1.0, 'Hf': 0.5, 'Li': 1.0, 'N': 1.0, 'Zr': 0.5}",21.0,21.0,0.0,1,Li1 Hf0.5 Zr0.5 N1 Cl1
9485,[16615],Li1Hf0.7Zr0.3N1Cl1,Li1Hf0.7Zr0.3N1Cl1,"{'Cl': 1.0, 'Hf': 0.7000000000000001, 'Li': 1.0, 'N': 1.0, 'Zr': 0.30000000000000004}",22.6,22.6,0.0,1,Li1 Hf0.7 Zr0.3 N1 Cl1
9486,[20479],Li0.37Hf1N1Cl1,Li0.37Hf1N1Cl1,"{'Cl': 1.0, 'Hf': 1.0, 'Li': 0.37, 'N': 1.0}",20.0,20.0,0.0,1,Li0.37 Hf1 N1 Cl1
9487,[17220],Li0.5Hf1N1Cl1,Li0.5Hf1N1Cl1,"{'Cl': 1.0, 'Hf': 1.0, 'Li': 0.5, 'N': 1.0}",26.0,26.0,0.0,1,Li0.5 Hf1 N1 Cl1
9488,[16614],Li1Hf1N1Cl1,Li1Hf1N1Cl1,"{'Cl': 1.0, 'Hf': 1.0, 'Li': 1.0, 'N': 1.0}",25.3,25.3,0.0,1,Li1 Hf1 N1 Cl1
9489,[24450],Mg0.3Hf1N1Cl1,Mg0.3Hf1N1Cl1,"{'Cl': 1.0, 'Hf': 1.0, 'Mg': 0.30000000000000004, 'N': 1.0}",25.0,25.0,0.0,1,Mg0.3 Hf1 N1 Cl1
9490,[15508],Hf1N1Cl1,Hf1N1Cl1,"{'Cl': 1.0, 'Hf': 1.0, 'N': 1.0}",25.5,25.5,0.0,1,Hf1 N1 Cl1
9491,[17439],Na0.18Hf1N1Cl1,Na0.18Hf1N1Cl1,"{'Cl': 1.0, 'Hf': 1.0, 'N': 1.0, 'Na': 0.18}",22.0,22.0,0.0,1,Na0.18 Hf1 N1 Cl1
9492,"[16630, 21523]",Na0.28Hf1N1Cl1,Na0.28Hf1N1Cl1,"{'Cl': 1.0, 'Hf': 1.0, 'N': 1.0, 'Na': 0.28}",23.0,22.9,0.1,2,Na0.28 Hf1 N1 Cl1
9493,[17440],Na0.29Hf1N1Cl1,Na0.29Hf1N1Cl1,"{'Cl': 1.0, 'Hf': 1.0, 'N': 1.0, 'Na': 0.29}",19.0,19.0,0.0,1,Na0.29 Hf1 N1 Cl1
9494,[17441],Na0.8Hf1N1Cl1,Na0.8Hf1N1Cl1,"{'Cl': 1.0, 'Hf': 1.0, 'N': 1.0, 'Na': 0.8}",19.0,19.0,0.0,1,Na0.8 Hf1 N1 Cl1
9495,[24297],Sr0.33Hf1N1Cl1,Sr0.33Hf1N1Cl1,"{'Cl': 1.0, 'Hf': 1.0, 'N': 1.0, 'Sr': 0.33}",20.3,20.3,0.0,1,Sr0.33 Hf1 N1 Cl1
9496,[24130],K0.08Zr1N1Cl1,K0.08Zr1N1Cl1,"{'Cl': 1.0, 'K': 0.08, 'N': 1.0, 'Zr': 1.0}",13.0,13.0,0.0,1,K0.08 Zr1 N1 Cl1
9497,[17458],K0.22Zr1N1Cl1,K0.22Zr1N1Cl1,"{'Cl': 1.0, 'K': 0.22, 'N': 1.0, 'Zr': 1.0}",15.2,15.2,0.0,1,K0.22 Zr1 N1 Cl1
9498,[24132],K0.26Zr1N1Cl1,K0.26Zr1N1Cl1,"{'Cl': 1.0, 'K': 0.26, 'N': 1.0, 'Zr': 1.0}",11.5,11.5,0.0,1,K0.26 Zr1 N1 Cl1
9499,[17459],K0.4Zr1N1Cl1,K0.4Zr1N1Cl1,"{'Cl': 1.0, 'K': 0.4, 'N': 1.0, 'Zr': 1.0}",15.2,15.2,0.0,1,K0.4 Zr1 N1 Cl1
9500,[17460],K0.46Zr1N1Cl1,K0.46Zr1N1Cl1,"{'Cl': 1.0, 'K': 0.46, 'N': 1.0, 'Zr': 1.0}",15.0,15.0,0.0,1,K0.46 Zr1 N1 Cl1
9501,"[22885, 23153]",K0.5Ti1N1Cl1,K0.5Ti1N1Cl1,"{'Cl': 1.0, 'K': 0.5, 'N': 1.0, 'Ti': 1.0}",16.3,16.15,0.15,2,K0.5 Ti1 N1 Cl1
9502,[17461],K0.6Zr1N1Cl1,K0.6Zr1N1Cl1,"{'Cl': 1.0, 'K': 0.6000000000000001, 'N': 1.0, 'Zr': 1.0}",14.4,14.4,0.0,1,K0.6 Zr1 N1 Cl1
9503,[17462],K0.77Zr1N1Cl1,K0.77Zr1N1Cl1,"{'Cl': 1.0, 'K': 0.77, 'N': 1.0, 'Zr': 1.0}",13.5,13.5,0.0,1,K0.77 Zr1 N1 Cl1
9504,[21843],Li0.05Zr1N1Cl1,Li0.05Zr1N1Cl1,"{'Cl': 1.0, 'Li': 0.05, 'N': 1.0, 'Zr': 1.0}",15.0,15.0,0.0,1,Li0.05 Zr1 N1 Cl1
9505,[11954],Li0.06Zr1N1Cl1,Li0.06Zr1N1Cl1,"{'Cl': 1.0, 'Li': 0.06, 'N': 1.0, 'Zr': 1.0}",15.2,15.2,0.0,1,Li0.06 Zr1 N1 Cl1
9506,[21218],Li0.1Zr1N1Cl1,Li0.1Zr1N1Cl1,"{'Cl': 1.0, 'Li': 0.1, 'N': 1.0, 'Zr': 1.0}",14.0,14.0,0.0,1,Li0.1 Zr1 N1 Cl1
9507,[21840],Li0.13Zr1N1Cl1,Li0.13Zr1N1Cl1,"{'Cl': 1.0, 'Li': 0.13, 'N': 1.0, 'Zr': 1.0}",12.2,12.2,0.0,1,Li0.13 Zr1 N1 Cl1
9508,[17446],Li0.14Zr1N1Cl1,Li0.14Zr1N1Cl1,"{'Cl': 1.0, 'Li': 0.14, 'N': 1.0, 'Zr': 1.0}",15.0,15.0,0.0,1,Li0.14 Zr1 N1 Cl1
9509,"[17443, 21520]",Li0.16Zr1N1Cl1,Li0.16Zr1N1Cl1,"{'Cl': 1.0, 'Li': 0.16, 'N': 1.0, 'Zr': 1.0}",15.0,13.8,1.2,2,Li0.16 Zr1 N1 Cl1
9510,[17481],Li0.17Zr1N1Cl1,Li0.17Zr1N1Cl1,"{'Cl': 1.0, 'Li': 0.17, 'N': 1.0, 'Zr': 1.0}",14.2,14.2,0.0,1,Li0.17 Zr1 N1 Cl1
9511,[20178],Li0.18Zr1N1Cl1,Li0.18Zr1N1Cl1,"{'Cl': 1.0, 'Li': 0.18, 'N': 1.0, 'Zr': 1.0}",11.6,11.6,0.0,1,Li0.18 Zr1 N1 Cl1
9512,"[17447, 21219]",Li0.28Zr1N1Cl1,Li0.28Zr1N1Cl1,"{'Cl': 1.0, 'Li': 0.28, 'N': 1.0, 'Zr': 1.0}",15.2,13.4,1.8,2,Li0.28 Zr1 N1 Cl1
9513,[17482],Li0.4Zr1N1Cl1,Li0.4Zr1N1Cl1,"{'Cl': 1.0, 'Li': 0.4, 'N': 1.0, 'Zr': 1.0}",12.5,12.5,0.0,1,Li0.4 Zr1 N1 Cl1
9514,[23155],Li0.5Ti1N1Cl1,Li0.5Ti1N1Cl1,"{'Cl': 1.0, 'Li': 0.5, 'N': 1.0, 'Ti': 1.0}",16.5,16.5,0.0,1,Li0.5 Ti1 N1 Cl1
9515,[17448],Li0.55Zr1N1Cl1,Li0.55Zr1N1Cl1,"{'Cl': 1.0, 'Li': 0.55, 'N': 1.0, 'Zr': 1.0}",15.0,15.0,0.0,1,Li0.55 Zr1 N1 Cl1
9516,[17483],Li0.6Zr1N1Cl1,Li0.6Zr1N1Cl1,"{'Cl': 1.0, 'Li': 0.6000000000000001, 'N': 1.0, 'Zr': 1.0}",11.7,11.7,0.0,1,Li0.6 Zr1 N1 Cl1
9517,[17449],Li0.65Zr1N1Cl1,Li0.65Zr1N1Cl1,"{'Cl': 1.0, 'Li': 0.65, 'N': 1.0, 'Zr': 1.0}",15.0,15.0,0.0,1,Li0.65 Zr1 N1 Cl1
9518,[17450],Li0.95Zr1N1Cl1,Li0.95Zr1N1Cl1,"{'Cl': 1.0, 'Li': 0.9500000000000001, 'N': 1.0, 'Zr': 1.0}",13.4,13.4,0.0,1,Li0.95 Zr1 N1 Cl1
9519,[16618],Li1Zr1N1Cl1,Li1Zr1N1Cl1,"{'Cl': 1.0, 'Li': 1.0, 'N': 1.0, 'Zr': 1.0}",14.4,14.4,0.0,1,Li1 Zr1 N1 Cl1
9520,[17451],Li1.3Zr1N1Cl1,Li1.3Zr1N1Cl1,"{'Cl': 1.0, 'Li': 1.3, 'N': 1.0, 'Zr': 1.0}",11.0,11.0,0.0,1,Li1.3 Zr1 N1 Cl1
9521,[17452],Li1.4Zr1N1Cl1,Li1.4Zr1N1Cl1,"{'Cl': 1.0, 'Li': 1.4, 'N': 1.0, 'Zr': 1.0}",10.0,10.0,0.0,1,Li1.4 Zr1 N1 Cl1
9522,[24449],Mg0.16Zr1N1Cl1,Mg0.16Zr1N1Cl1,"{'Cl': 1.0, 'Mg': 0.16, 'N': 1.0, 'Zr': 1.0}",15.0,15.0,0.0,1,Mg0.16 Zr1 N1 Cl1
9523,[16849],Mo6Se7Cl1,Mo6Se7Cl1,"{'Cl': 1.0, 'Mo': 6.0, 'Se': 7.0}",6.52,6.52,0.0,1,Mo6 Se7 Cl1
9524,[22950],Na0.16Ti1N1Cl1,Na0.16Ti1N1Cl1,"{'Cl': 1.0, 'N': 1.0, 'Na': 0.16, 'Ti': 1.0}",14.0,14.0,0.0,1,Na0.16 Ti1 N1 Cl1
9525,[23156],Na0.5Ti1N1Cl1,Na0.5Ti1N1Cl1,"{'Cl': 1.0, 'N': 1.0, 'Na': 0.5, 'Ti': 1.0}",16.3,16.3,0.0,1,Na0.5 Ti1 N1 Cl1
9526,[17453],Na0.5Zr1N1Cl1,Na0.5Zr1N1Cl1,"{'Cl': 1.0, 'N': 1.0, 'Na': 0.5, 'Zr': 1.0}",15.0,15.0,0.0,1,Na0.5 Zr1 N1 Cl1
9527,[17454],Na0.59Zr1N1Cl1,Na0.59Zr1N1Cl1,"{'Cl': 1.0, 'N': 1.0, 'Na': 0.59, 'Zr': 1.0}",15.0,15.0,0.0,1,Na0.59 Zr1 N1 Cl1
9528,[17455],Na0.66Zr1N1Cl1,Na0.66Zr1N1Cl1,"{'Cl': 1.0, 'N': 1.0, 'Na': 0.66, 'Zr': 1.0}",14.5,14.5,0.0,1,Na0.66 Zr1 N1 Cl1
9529,[17456],Na0.75Zr1N1Cl1,Na0.75Zr1N1Cl1,"{'Cl': 1.0, 'N': 1.0, 'Na': 0.75, 'Zr': 1.0}",14.3,14.3,0.0,1,Na0.75 Zr1 N1 Cl1
9530,[17457],Na1.38Zr1N1Cl1,Na1.38Zr1N1Cl1,"{'Cl': 1.0, 'N': 1.0, 'Na': 1.38, 'Zr': 1.0}",11.0,11.0,0.0,1,Na1.38 Zr1 N1 Cl1
9531,[23157],Rb0.5Ti1N1Cl1,Rb0.5Ti1N1Cl1,"{'Cl': 1.0, 'N': 1.0, 'Rb': 0.5, 'Ti': 1.0}",16.3,16.3,0.0,1,Rb0.5 Ti1 N1 Cl1
9532,[24324],Zn0.04Zr1N1Cl1,Zn0.04Zr1N1Cl1,"{'Cl': 1.0, 'N': 1.0, 'Zn': 0.04, 'Zr': 1.0}",15.0,15.0,0.0,1,Zn0.04 Zr1 N1 Cl1
9533,[20228],Zr0.12N1Cl1,Zr0.12N1Cl1,"{'Cl': 1.0, 'N': 1.0, 'Zr': 0.12}",12.7,12.7,0.0,1,Zr0.12 N1 Cl1
9534,[15509],Zr1N1Cl1,Zr1N1Cl1,"{'Cl': 1.0, 'N': 1.0, 'Zr': 1.0}",13.0,13.0,0.0,1,Zr1 N1 Cl1
9535,[8298],Sr2Cu1Cl1.2O2+z,Sr2Cu1Cl1.2O2,"{'Cl': 1.2, 'Cu': 1.0, 'O': 2.0, 'Sr': 2.0}",30.0,30.0,0.0,1,Sr2 Cu1 Cl1.2 O2
9536,[8299],Sr2Cu1Cl1.4O2+z,Sr2Cu1Cl1.4O2,"{'Cl': 1.4, 'Cu': 1.0, 'O': 2.0, 'Sr': 2.0}",30.0,30.0,0.0,1,Sr2 Cu1 Cl1.4 O2
9537,[16850],Mo6Se6.5Cl1.5,Mo6Se6.5Cl1.5,"{'Cl': 1.5, 'Mo': 6.0, 'Se': 6.5}",6.49,6.49,0.0,1,Mo6 Se6.5 Cl1.5
9538,[16851],Mo6Se6Cl2,Mo6Se6Cl2,"{'Cl': 2.0, 'Mo': 6.0, 'Se': 6.0}",6.39,6.39,0.0,1,Mo6 Se6 Cl2
9539,[19217],Mo6Se5Cl3,Mo6Se5Cl3,"{'Cl': 3.0, 'Mo': 6.0, 'Se': 5.0}",5.7,5.7,0.0,1,Mo6 Se5 Cl3
9540,[9240],La1.85Sr0.15Cu0.998Co0.002O4+z,La1.85Sr0.15Cu0.998Co0.002O4,"{'Co': 0.002, 'Cu': 0.998, 'La': 1.85, 'O': 4.0, 'Sr': 0.15}",34.61,34.61,0.0,1,La1.85 Sr0.15 Cu0.998 Co0.002 O4
9541,[13303],Co0.002Mo0.815Re0.185,Co0.002Mo0.815Re0.185,"{'Co': 0.002, 'Mo': 0.8150000000000001, 'Re': 0.185}",5.8,5.8,0.0,1,Co0.002 Mo0.815 Re0.185
